"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG263","Grade 6 (G6)","57446","68460","Policy Advisor","1.00","Policy","North East"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG263","Grade 6 (G6)","63465","74766","Policy Advisor","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG263","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","Devolved Nations"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG263","Grade 7 (G7)","53132","62477","Policy Advisor","1.00","Policy","Devolved Nations"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG263","Grade 7 (G7) - London","48197","57362","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG263","Grade 7 (G7) - London","48197","57362","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG263","Grade 7 (G7) - London","53132","62477","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG263","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG263","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG263","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG263","Senior Executive Officer (SEO) - London","39598","46117","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Fast Stream (HEOD)","28000","35000","Social Research Manager","1.00","Social Research","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7)","53132","62477","Social Research Advisor","1.00","Social Research","Devolved Nations"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","48197","57362","Social Research Advisor","1.00","Social Research","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7)","53132","62477","Social Research Advisor","1.00","Social Research","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Executive Officer (EO) - London","27854","32525","Statistics Support Officer","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Executive Officer (EO) - London","27854","32525","Statistics Support Officer","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Fast Stream (HEOD) - London","28000","35000","Statistics Manager","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Fast Stream (HEOD) - London","28000","35000","Statistics Manager","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 6 (G6)","63465","74766","Statistics Advisor","0.90","Statistics","East of England"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 6 (G6) - London","63465","74766","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 6 (G6) - London","63465","74766","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 6 (G6) - London","63465","74766","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","48197","57362","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","0.80","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7) - London","53132","62477","Statistics Advisor","1.00","Statistics","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Local Government Strategy and Analysis","CLG268","Grade 7 (G7)","53132","62477","Statistics Advisor","1.00","Statistics","South West"
