"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG591","Executive Officer (EO) - London","28412","34672","EO - Planning","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG367","Executive Officer (EO) - London","28412","34672","EO - Planning - Infrastructure","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG602","Executive Officer (EO) - London","28412","34672","EO - Planning Policy and Reform - Strategy","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG417","Executive Officer (EO) - London","28412","34672","EO - Planning Reform","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG417","Executive Officer (EO) - London","28412","34672","EO - Planning Reform","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG417","Executive Officer (EO) - London","28412","34672","EO - Planning-Reform","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG245","Executive Officer (EO) - London","28412","34672","EO - Resource Management and Business Support","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG245","Executive Officer (EO) - London","28412","34672","EO - Resource Management and Business Support","1.00","Planning","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG252","Executive Officer (EO) - London","28412","34672","EO - Housing Deals","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG305","Executive Officer (EO) - London","28412","34672","EO - Land for Homes","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG305","Executive Officer (EO) - London","28412","34672","EO - Land for Homes","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG252","Executive Officer (EO) - London","28412","34672","EO - Regeneration","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG252","Executive Officer (EO) - London","28412","34672","EO - Regeneration","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG252","Executive Officer (EO) - London","28412","34672","EO - Regeneration","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG252","Executive Officer (EO) - London","28412","34672","EO - Regeneration","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG369","Executive Officer (EO) - London","28412","34672","EO - Affordable Housing Reg & Investment","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG539","Executive Officer (EO) - London","28412","34672","EO - Director's Office","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG539","Executive Officer (EO) - London","28412","34672","EO - Housing Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG329","Executive Officer (EO) - London","28412","34672","EO - Housing with Care & Support Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG424","Executive Officer (EO) - London","28412","34672","EO - HRA, Local Auth Build & Rents","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG424","Executive Officer (EO) - London","28412","34672","EO - Local Authority Housing","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG539","Executive Officer (EO) - London","28412","34672","EO - Net Zero Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG424","Executive Officer (EO) - London","28412","34672","EO - Right to Buy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Executive Officer (EO) - London","28412","34672","EO - Institutions, Engagement and Operations","1.00","Communications","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG527","Executive Officer (EO) - London","28412","34672","EO - Building Systems & Net Zero","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG462","Executive Officer (EO) - London","28412","34672","EO - Energy Performance of Buildings","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Executive Officer (EO) - London","28412","34672","EO - Building Remediation","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Executive Officer (EO) - London","28412","34672","EO - Building Remediation","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG373","Executive Officer (EO) - London","28412","34672","EO - Building Remediation & Grenfell","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Executive Officer (EO) - London","28412","34672","EO - Grenfell Recovery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG445","Executive Officer (EO) - London","28412","34672","EO - Grenfell Site Programme","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Executive Officer (EO) - London","28412","34672","EO - Remediation Policy & Delivery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Executive Officer (EO) - London","28412","34672","EO - Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG254","Executive Officer (EO) - London","28412","34672","EO - Technical Policy Division","1.00","Communications","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG450","Executive Officer (EO) - London","28412","34672","EO - Enforcement Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG243","Executive Officer (EO) - London","28412","34672","EO - Financial Remediation & Residents","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG243","Executive Officer (EO) - London","28412","34672","EO - Portfolio & Business Management","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG511","Executive Officer (EO) - London","28412","34672","EO - Boundary Commission","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG507","Executive Officer (EO) - London","28412","34672","EO - Elections Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG507","Executive Officer (EO) - London","28412","34672","EO - Elections Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG504","Executive Officer (EO) - London","28412","34672","EO - Electoral Integrity Programme","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG507","Executive Officer (EO) - London","28412","34672","EO - Electoral Integrity Project","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG459","Executive Officer (EO) - London","28412","34672","EO - Constitution Group","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG514","Executive Officer (EO) - London","28412","34672","EO - Strategy","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Executive Officer (EO)","25324","30045","EO - South West Growth Delivery Team","1.00","Operational Delivery","North East"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG343","Executive Officer (EO)","25324","30045","EO - LG Pension Team","1.00","Policy","North East"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Executive Officer (EO)","25324","30045","EO - Institutions, Engagement and Operations","0.65","Policy","North East"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG603","Executive Officer (EO)","25324","30045","EO - CAM, P2P, Service Desk, F&E, T&S","1.00","Finance","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG605","Executive Officer (EO)","25324","30045","EO - HR Service Centre","0.51","Human Resources","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG605","Executive Officer (EO)","25324","30045","EO - HR Service Centre","0.86","Human Resources","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG605","Executive Officer (EO)","25324","30045","EO - HR Service Centre","1.00","Human Resources","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG561","Executive Officer (EO)","25324","30045","EO - North West & Northern Powerhouse","1.00","Policy","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Executive Officer (EO)","25324","30045","EO - NW Growth Delivery Team","1.00","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Executive Officer (EO)","25324","30045","EO - NW Growth Delivery Team","0.80","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG333","Executive Officer (EO)","25324","30045","EO - Local Government Strategy","1.00","Policy","North West"
