"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level A2 (Nat)","18736","21950","Victim Liaison Officer","0.57","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level A2 (Nat)","18736","21950","Witness Care Officer","2.81","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level A2 Apprentice (Nat)","16767","18900","Administrative Officer","6.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level A2 Apprentice (Nat)","16767","18900","Casework Assistant","8.49","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level A2 Apprentice (Nat)","16767","18900","Fees Clerk","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Advocacy Manager","1.81","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Business Centre Support Manager","0.81","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Business Services Manager","0.81","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Case Progression Manager","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Casework Administration Manager","6.62","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Caseworker","0.92","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Charging Workflow Manager","1.57","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Court Manager","2.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Fees Manager","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Learning Operations Manager","0.86","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Paralegal Officer","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Senior Personal Assistant","2.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Victim Liaison Officer","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 (Nat)","25480","28430","Witness Care Manager","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 Legal Trainee (Nat)","25480","28430","Legal Trainee","8.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B1 Paralegal Off (Nat)","25480","28430","Paralegal Officer","29.53","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B2 (Nat)","30130","33310","Area Finance Manager","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B2 (Nat)","30130","33310","Area Performance Manager","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B2 (Nat)","30130","33310","Change Manager","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B2 (Nat)","30130","33310","Court Centre Manager","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B2 (Nat)","30130","33310","Facilities, Estates and Security Manager","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B2 (Nat)","30130","33310","HR Advisory Manager","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B2 (Nat)","30130","33310","Paralegal Business Manager","1.81","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B2 (Nat)","30130","33310","Victim Liaison Manager","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B2 Paralegal BM (Nat)","30130","33310","Paralegal Business Manager","3.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B3 (Nat)","38180","43390","Area Communications Manager","0.86","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B3 (Nat)","38180","43390","Inclusion & Community Engagement Manager","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level B3 (Nat)","38180","43390","Senior Business Manager","2.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level D Admin (Nat)","50850","59670","Head of Business Centre","1.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Level E Admin (Nat)","67000","77290","Area Business Manager","2.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Paralegal Assistant (Nat)","20251","23470","Paralegal Assistant","12.00","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","MERSEYSIDE AND CHESHIRE","CPS-G-006","Senior Crown Prosecutor (Nat)","48077","55610","Senior Crown Prosecutor","73.46","Government Legal Profession","North West"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Associate Prosecutor (Nat)","30930","34480","Associate Prosecutor","6.13","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Associate Prosecutor 2 (Nat)","34290","37780","Change Manager","1.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","B1 Solicitor Apprentice (Nat)","25480","28430","Trainee Solicitor","1.86","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Crown Advocate (Nat)","51940","59930","Crown Advocate","3.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Crown Advocate ABP (Nat)","60810","64510","Crown Advocate","6.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Crown Prosecutor (Nat)","38000","42630","Crown Prosecutor","8.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Legal Manager 1 (National)","58040","66990","District Crown Prosecutor","11.64","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Legal Manager 1 (National)","58040","66990","Senior District Crown Prosecutor","1.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Legal Manager 2 (National)","67320","77300","Senior District Crown Prosecutor","3.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A1 (Nat)","18900","18900","Receptionist","1.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 (Nat)","18736","21950","Advocacy Clerk","2.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 (Nat)","18736","21950","Business Centre Administrator","5.22","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 (Nat)","18736","21950","Business Support Officer","0.92","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 (Nat)","18736","21950","Casework Administration Assistant","1.41","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 (Nat)","18736","21950","Casework Assistant","39.22","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 (Nat)","18736","21950","Facilities Manager","1.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 (Nat)","18736","21950","Fees Clerk","2.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 (Nat)","18736","21950","Victim Liaison Officer","1.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 Apprentice (Nat)","16767","18900","Business Centre Administrator","1.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 Apprentice (Nat)","16767","18900","Business Support Officer","1.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 Apprentice (Nat)","16767","18900","Casework Assistant","4.81","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level A2 Apprentice (Nat)","16767","18900","Victim Liaison Officer","1.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level B1 (Nat)","25480","28430","Business Centre Support Manager","2.37","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level B1 (Nat)","25480","28430","Case Progression Manager","1.92","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level B1 (Nat)","25480","28430","Casework Administration Manager","5.16","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level B1 (Nat)","25480","28430","Complaints Co-ordinator","0.80","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level B1 (Nat)","25480","28430","Fees Manager","1.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level B1 (Nat)","25480","28430","Paralegal Officer","0.73","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level B1 (Nat)","25480","28430","Senior Personal Assistant","3.00","Government Legal Profession","North East"
"Attorney General's Office","Crown Prosecution Service","NORTH EAST","CPS-G-015","Level B1 (Nat)","25480","28430","Victim Liaison Manager","1.00","Government Legal Profession","North East"
